transaction_id,merchant_id,txn_ts_utc,amount,status,payment_method
t_006355,m_1002,2026-01-26T06:53:57Z,75.32,APPROVED,WALLET
t_006356,m_1006,2026-01-26T14:34:17Z,173.99,DECLINED,WALLET
t_006357,m_1007,2026-01-26T14:44:47Z,12.7,APPROVED,CARD
t_006358,m_1004,2026-01-26T06:42:52Z,196.7,APPROVED,WALLET
t_006359,m_1001,2026-01-26T11:27:38Z,39.65,APPROVED,WALLET
t_006360,m_1007,2026-01-26T02:22:03Z,219.71,APPROVED,WALLET
t_006361,m_1004,2026-01-26T01:31:30Z,201.73,APPROVED,WALLET
t_006362,m_1001,2026-01-26T13:22:19Z,244.27,APPROVED,WALLET
t_006363,m_1004,2026-01-26T19:18:40Z,119.19,APPROVED,CARD
t_006364,m_1007,2026-01-26T00:44:27Z,24.99,APPROVED,WALLET
t_006365,m_1004,2026-01-26T22:22:23Z,69.95,DECLINED,CARD
t_006366,m_1007,2026-01-26T11:39:01Z,236.65,DECLINED,CARD
t_006367,m_1004,2026-01-26T01:04:11Z,190.97,APPROVED,WALLET
t_006368,m_1007,2026-01-26T18:01:30Z,85.86,APPROVED,CARD
t_006369,m_1004,2026-01-26T02:54:40Z,212.07,APPROVED,CARD
t_006370,m_1002,2026-01-26T20:28:11Z,62.45,APPROVED,CARD
t_006371,m_1007,2026-01-26T07:27:36Z,30.56,APPROVED,WALLET
t_006372,m_1003,2026-01-26T12:25:38Z,162.4,APPROVED,WALLET
t_006373,m_1006,2026-01-26T03:29:44Z,185.03,APPROVED,CARD
t_006374,m_1004,2026-01-26T14:02:59Z,126.89,APPROVED,CARD
t_006375,m_1004,2026-01-26T19:45:04Z,190.47,APPROVED,WALLET
t_006376,m_1007,2026-01-26T21:53:23Z,32.86,APPROVED,WALLET
t_006377,m_1003,2026-01-26T01:23:31Z,12.33,APPROVED,CARD
t_006378,m_1007,2026-01-26T18:21:43Z,162.61,APPROVED,WALLET
t_006379,m_1005,2026-01-26T06:41:51Z,6.12,APPROVED,WALLET
t_006380,m_1004,2026-01-26T07:16:27Z,232.67,APPROVED,WALLET
t_006381,m_1006,2026-01-26T23:09:00Z,217.46,DECLINED,CARD
t_006382,m_1004,2026-01-26T06:18:32Z,17.74,APPROVED,CARD
t_006383,m_1007,2026-01-26T15:25:35Z,217.74,APPROVED,WALLET
t_006384,m_1007,2026-01-26T08:44:15Z,185.75,APPROVED,WALLET
t_006385,m_1006,2026-01-26T17:43:20Z,187.42,APPROVED,WALLET
t_006386,m_1003,2026-01-26T09:07:56Z,13.77,APPROVED,WALLET
t_006387,m_1006,2026-01-26T20:03:13Z,9.4,DECLINED,CARD
t_006388,m_1004,2026-01-26T21:22:56Z,95.13,APPROVED,WALLET
t_006389,m_1002,2026-01-26T14:26:39Z,157.56,APPROVED,WALLET
t_006390,m_1002,2026-01-26T07:03:53Z,228.33,APPROVED,CARD
t_006391,m_1005,2026-01-26T20:24:42Z,156.93,APPROVED,CARD
t_006392,m_1001,2026-01-26T20:29:52Z,223.26,DECLINED,WALLET
t_006393,m_1007,2026-01-26T13:38:22Z,68.76,APPROVED,CARD
t_006394,m_1001,2026-01-26T15:01:38Z,161.92,APPROVED,WALLET
t_006395,m_1003,2026-01-26T02:03:51Z,47.87,APPROVED,CARD
t_006396,m_1001,2026-01-26T04:00:09Z,217.06,APPROVED,WALLET
t_006397,m_1002,2026-01-26T03:11:35Z,244.18,APPROVED,CARD
t_006398,m_1003,2026-01-26T04:22:12Z,22.82,DECLINED,CARD
t_006399,m_1006,2026-01-26T01:19:48Z,249.19,DECLINED,CARD
t_006400,m_1007,2026-01-26T01:53:19Z,133.74,APPROVED,CARD
t_006401,m_1005,2026-01-26T08:06:58Z,242.04,DECLINED,WALLET
t_006402,m_1003,2026-01-26T18:06:18Z,178.22,APPROVED,WALLET
t_006403,m_1004,2026-01-26T16:34:38Z,113.7,APPROVED,CARD
t_006404,m_1003,2026-01-26T11:14:40Z,171.1,APPROVED,CARD
t_006405,m_1003,2026-01-26T02:53:34Z,42.15,APPROVED,CARD
t_006406,m_1007,2026-01-26T17:35:55Z,37.54,DECLINED,CARD
t_006407,m_1005,2026-01-26T12:07:55Z,239.32,APPROVED,CARD
t_006408,m_1007,2026-01-26T12:22:23Z,162.87,APPROVED,CARD
t_006409,m_1003,2026-01-26T11:33:37Z,13.61,APPROVED,CARD
t_006410,m_1005,2026-01-26T14:26:46Z,182.64,APPROVED,WALLET
t_006411,m_1007,2026-01-26T10:21:16Z,186.34,APPROVED,CARD
t_006412,m_1006,2026-01-26T11:33:00Z,206.75,APPROVED,WALLET
t_006413,m_1005,2026-01-26T03:55:56Z,179.25,APPROVED,CARD
t_006414,m_1005,2026-01-26T19:31:08Z,164.81,APPROVED,WALLET
t_006415,m_1001,2026-01-26T08:06:58Z,85.45,APPROVED,WALLET
t_006416,m_1005,2026-01-26T12:19:22Z,196.72,APPROVED,CARD
t_006417,m_1003,2026-01-26T11:21:32Z,129.41,DECLINED,CARD
t_006418,m_1006,2026-01-26T05:12:28Z,111.62,APPROVED,WALLET
t_006419,m_1007,2026-01-26T15:25:40Z,125.92,APPROVED,WALLET
t_006420,m_1005,2026-01-26T06:08:23Z,73.47,APPROVED,CARD
t_006421,m_1002,2026-01-26T17:33:28Z,40.08,APPROVED,CARD
t_006422,m_1004,2026-01-26T20:20:30Z,155.27,APPROVED,CARD
t_006423,m_1006,2026-01-26T09:43:55Z,85.08,APPROVED,WALLET
t_006424,m_1005,2026-01-26T10:35:36Z,173.09,APPROVED,WALLET
t_006425,m_1006,2026-01-26T03:36:27Z,108.6,APPROVED,WALLET
t_006426,m_1007,2026-01-26T14:23:42Z,211.9,APPROVED,WALLET
t_006427,m_1003,2026-01-26T20:00:14Z,88.17,APPROVED,CARD
t_006428,m_1007,2026-01-26T15:22:27Z,113.62,APPROVED,CARD
t_006429,m_1004,2026-01-26T10:16:07Z,196.32,DECLINED,CARD
t_006430,m_1004,2026-01-26T05:02:43Z,122.48,APPROVED,CARD
t_006431,m_1003,2026-01-26T12:33:07Z,174.43,APPROVED,CARD
t_006432,m_1004,2026-01-26T21:44:52Z,15.68,APPROVED,WALLET
t_006433,m_1003,2026-01-26T18:58:15Z,198.31,APPROVED,WALLET
t_006434,m_1007,2026-01-26T12:24:59Z,110.76,APPROVED,CARD
t_006435,m_1004,2026-01-26T19:03:42Z,56.42,APPROVED,WALLET
t_006436,m_1006,2026-01-26T14:09:26Z,128.96,APPROVED,WALLET
t_006437,m_1007,2026-01-26T00:15:19Z,247.17,APPROVED,CARD
t_006438,m_1001,2026-01-26T17:09:26Z,190.63,APPROVED,CARD
t_006439,m_1001,2026-01-26T16:10:05Z,94.84,APPROVED,WALLET
t_006440,m_1005,2026-01-26T10:57:49Z,42.61,APPROVED,WALLET
t_006441,m_1005,2026-01-26T07:54:14Z,99.87,APPROVED,CARD
t_006442,m_1007,2026-01-26T21:01:43Z,241.5,DECLINED,WALLET
t_006443,m_1001,2026-01-26T17:52:36Z,239.07,DECLINED,WALLET
t_006444,m_1006,2026-01-26T23:11:01Z,244.95,APPROVED,WALLET
t_006445,m_1007,2026-01-26T18:50:12Z,150.71,APPROVED,WALLET
t_006446,m_1007,2026-01-26T06:59:11Z,14.27,APPROVED,CARD
t_006447,m_1001,2026-01-26T20:51:45Z,50.3,APPROVED,CARD
t_006448,m_1006,2026-01-26T07:24:36Z,110.34,APPROVED,CARD
t_006449,m_1002,2026-01-26T00:04:42Z,168.44,APPROVED,WALLET
t_006450,m_1005,2026-01-26T05:47:41Z,248.59,APPROVED,CARD
t_006451,m_1005,2026-01-26T10:08:18Z,238.31,APPROVED,CARD
t_006452,m_1007,2026-01-26T14:04:49Z,115.12,APPROVED,WALLET
t_006453,m_1007,2026-01-26T04:36:47Z,5.45,APPROVED,CARD
t_006454,m_1002,2026-01-26T10:02:11Z,186.61,APPROVED,WALLET
t_006455,m_1004,2026-01-26T09:29:09Z,182.93,APPROVED,WALLET
t_006456,m_1007,2026-01-26T01:01:16Z,117.65,APPROVED,CARD
t_006457,m_1007,2026-01-26T16:53:38Z,205.74,APPROVED,WALLET
t_006458,m_1005,2026-01-26T22:13:20Z,131.26,APPROVED,WALLET
t_006459,m_1004,2026-01-26T10:19:17Z,153.71,APPROVED,WALLET
t_006460,m_1005,2026-01-26T15:13:42Z,25.27,DECLINED,WALLET
t_006461,m_1004,2026-01-26T20:48:13Z,245.75,APPROVED,WALLET
t_006462,m_1002,2026-01-26T03:08:51Z,84.11,APPROVED,WALLET
t_006463,m_1003,2026-01-26T22:18:09Z,51.81,APPROVED,CARD
t_006464,m_1006,2026-01-26T12:55:50Z,199.2,APPROVED,WALLET
t_006465,m_1003,2026-01-26T20:06:24Z,99.75,APPROVED,CARD
t_006466,m_1001,2026-01-26T22:34:34Z,48.38,APPROVED,CARD
t_006467,m_1002,2026-01-26T22:41:49Z,163.71,DECLINED,CARD
t_006468,m_1003,2026-01-26T13:05:35Z,124.44,APPROVED,CARD
t_006469,m_1002,2026-01-26T15:57:13Z,60.29,APPROVED,WALLET
t_006470,m_1001,2026-01-26T13:12:43Z,179.08,APPROVED,WALLET
t_006471,m_1004,2026-01-26T10:16:45Z,221.22,APPROVED,WALLET
t_006472,m_1004,2026-01-26T17:06:15Z,16.18,APPROVED,WALLET
t_006473,m_1003,2026-01-26T19:56:24Z,172.72,DECLINED,WALLET
t_006474,m_1006,2026-01-26T15:20:42Z,101.95,APPROVED,WALLET
t_006475,m_1007,2026-01-26T15:42:32Z,98.49,APPROVED,CARD
t_006476,m_1003,2026-01-26T11:30:04Z,212.96,APPROVED,WALLET
t_006477,m_1006,2026-01-26T16:20:41Z,108.1,APPROVED,WALLET
t_006478,m_1002,2026-01-26T14:08:58Z,58.76,APPROVED,WALLET
t_006479,m_1004,2026-01-26T03:39:16Z,240.66,APPROVED,WALLET
t_006480,m_1007,2026-01-26T08:38:11Z,13.93,APPROVED,CARD
t_006481,m_1006,2026-01-26T17:24:27Z,112.72,APPROVED,CARD
t_006482,m_1007,2026-01-26T12:35:08Z,16.0,APPROVED,CARD
t_006483,m_1005,2026-01-26T18:00:22Z,168.82,APPROVED,WALLET
t_006484,m_1004,2026-01-26T12:46:40Z,28.47,APPROVED,WALLET
t_006485,m_1001,2026-01-26T18:32:05Z,157.79,DECLINED,CARD
t_006486,m_1007,2026-01-26T06:20:45Z,142.19,DECLINED,WALLET
t_006487,m_1004,2026-01-26T14:01:45Z,248.79,APPROVED,WALLET
t_006488,m_1006,2026-01-26T20:10:44Z,180.16,APPROVED,CARD
t_006489,m_1002,2026-01-26T06:58:35Z,27.11,APPROVED,CARD
t_006490,m_1006,2026-01-26T16:45:02Z,12.91,APPROVED,CARD
t_006491,m_1005,2026-01-26T09:07:22Z,116.68,APPROVED,WALLET
t_006492,m_1005,2026-01-26T13:52:23Z,155.87,APPROVED,CARD
t_006493,m_1004,2026-01-26T00:38:45Z,47.92,APPROVED,WALLET
t_006494,m_1001,2026-01-26T03:51:51Z,74.97,APPROVED,CARD
t_006495,m_1001,2026-01-26T10:39:55Z,5.04,APPROVED,WALLET
t_006496,m_1001,2026-01-26T07:32:02Z,109.03,APPROVED,CARD
t_006497,m_1002,2026-01-26T03:42:25Z,139.02,APPROVED,WALLET
t_006498,m_1007,2026-01-26T06:51:52Z,116.87,APPROVED,WALLET
t_006499,m_1002,2026-01-26T05:17:02Z,73.36,APPROVED,CARD
t_006500,m_1004,2026-01-26T09:37:15Z,200.66,APPROVED,WALLET
t_006501,m_1004,2026-01-27T11:59:25Z,214.48,APPROVED,CARD
t_006502,m_1004,2026-01-27T02:57:57Z,105.51,APPROVED,CARD
t_006503,m_1004,2026-01-27T04:58:16Z,115.33,APPROVED,CARD
t_006504,m_1004,2026-01-27T15:35:08Z,223.93,APPROVED,WALLET
t_006505,m_1006,2026-01-27T16:08:47Z,17.66,APPROVED,WALLET
t_006506,m_1001,2026-01-27T00:15:00Z,222.7,APPROVED,WALLET
t_006507,m_1005,2026-01-27T16:38:02Z,108.57,APPROVED,WALLET
t_006508,m_1001,2026-01-27T02:25:11Z,24.02,APPROVED,WALLET
t_006509,m_1004,2026-01-27T23:29:38Z,53.44,APPROVED,CARD
t_006510,m_1003,2026-01-27T06:24:36Z,201.55,APPROVED,CARD
t_006511,m_1001,2026-01-27T21:29:55Z,94.85,APPROVED,WALLET
t_006512,m_1001,2026-01-27T14:17:21Z,120.11,APPROVED,WALLET
t_006513,m_1005,2026-01-27T10:07:12Z,39.31,APPROVED,CARD
t_006514,m_1001,2026-01-27T05:02:17Z,47.04,APPROVED,WALLET
t_006515,m_1006,2026-01-27T18:02:50Z,85.91,DECLINED,WALLET
t_006516,m_1006,2026-01-27T03:46:36Z,9.55,APPROVED,WALLET
t_006517,m_1001,2026-01-27T22:16:57Z,19.47,APPROVED,CARD
t_006518,m_1007,2026-01-27T10:47:06Z,15.8,APPROVED,WALLET
t_006519,m_1004,2026-01-27T12:27:46Z,64.59,DECLINED,CARD
t_006520,m_1007,2026-01-27T08:07:00Z,81.32,APPROVED,WALLET
t_006521,m_1006,2026-01-27T10:19:12Z,118.24,DECLINED,CARD
t_006522,m_1005,2026-01-27T18:26:57Z,72.97,APPROVED,WALLET
t_006523,m_1002,2026-01-27T15:23:59Z,114.17,APPROVED,CARD
t_006524,m_1001,2026-01-27T15:47:00Z,207.71,APPROVED,WALLET
t_006525,m_1001,2026-01-27T03:47:52Z,48.84,APPROVED,CARD
t_006526,m_1005,2026-01-27T23:12:53Z,201.93,DECLINED,WALLET
t_006527,m_1001,2026-01-27T15:19:41Z,210.7,APPROVED,WALLET
t_006528,m_1005,2026-01-27T03:42:29Z,96.82,APPROVED,CARD
t_006529,m_1003,2026-01-27T20:37:06Z,125.17,APPROVED,CARD
t_006530,m_1001,2026-01-27T23:56:04Z,245.32,APPROVED,WALLET
t_006531,m_1007,2026-01-27T20:07:05Z,194.4,APPROVED,CARD
t_006532,m_1002,2026-01-27T22:12:04Z,123.82,APPROVED,WALLET
t_006533,m_1003,2026-01-27T21:58:31Z,10.38,APPROVED,WALLET
t_006534,m_1006,2026-01-27T10:14:02Z,98.58,APPROVED,WALLET
t_006535,m_1007,2026-01-27T12:06:52Z,40.29,APPROVED,CARD
t_006536,m_1007,2026-01-27T12:34:29Z,8.79,APPROVED,WALLET
t_006537,m_1007,2026-01-27T12:35:00Z,145.62,APPROVED,CARD
t_006538,m_1004,2026-01-27T18:21:56Z,163.24,APPROVED,CARD
t_006539,m_1004,2026-01-27T03:46:37Z,166.59,APPROVED,CARD
t_006540,m_1007,2026-01-27T04:23:59Z,208.14,APPROVED,CARD
t_006541,m_1001,2026-01-27T19:09:27Z,129.84,DECLINED,CARD
t_006542,m_1001,2026-01-27T20:41:56Z,235.04,APPROVED,CARD
t_006543,m_1005,2026-01-27T22:09:04Z,148.83,APPROVED,CARD
t_006544,m_1007,2026-01-27T18:58:04Z,164.63,APPROVED,CARD
t_006545,m_1002,2026-01-27T17:03:44Z,103.63,APPROVED,CARD
t_006546,m_1003,2026-01-27T22:48:42Z,173.66,APPROVED,WALLET
t_006547,m_1007,2026-01-27T16:55:50Z,15.76,APPROVED,WALLET
t_006548,m_1002,2026-01-27T23:48:24Z,128.36,DECLINED,CARD
t_006549,m_1001,2026-01-27T19:13:21Z,108.71,APPROVED,WALLET
t_006550,m_1003,2026-01-27T14:48:01Z,241.16,APPROVED,WALLET
t_006551,m_1005,2026-01-27T12:21:24Z,174.91,APPROVED,CARD
t_006552,m_1005,2026-01-27T05:42:09Z,12.6,DECLINED,CARD
t_006553,m_1002,2026-01-27T12:34:25Z,62.7,DECLINED,WALLET
t_006554,m_1007,2026-01-27T09:38:46Z,134.3,APPROVED,CARD
t_006555,m_1003,2026-01-27T01:31:03Z,125.76,APPROVED,WALLET
t_006556,m_1006,2026-01-27T09:04:56Z,203.28,APPROVED,WALLET
t_006557,m_1002,2026-01-27T12:23:34Z,33.24,APPROVED,CARD
t_006558,m_1004,2026-01-27T16:57:16Z,129.11,DECLINED,WALLET
t_006559,m_1004,2026-01-27T15:23:38Z,62.35,DECLINED,WALLET
t_006560,m_1006,2026-01-27T18:46:19Z,56.78,APPROVED,WALLET
t_006561,m_1005,2026-01-27T19:45:37Z,119.28,APPROVED,WALLET
t_006562,m_1002,2026-01-27T01:13:53Z,23.28,APPROVED,WALLET
t_006563,m_1003,2026-01-27T14:32:40Z,145.96,APPROVED,WALLET
t_006564,m_1001,2026-01-27T19:42:05Z,143.66,DECLINED,CARD
t_006565,m_1002,2026-01-27T12:36:15Z,170.69,APPROVED,CARD
t_006566,m_1002,2026-01-27T18:56:30Z,140.75,APPROVED,WALLET
t_006567,m_1005,2026-01-27T04:31:32Z,200.17,APPROVED,WALLET
t_006568,m_1003,2026-01-27T07:55:15Z,84.7,APPROVED,WALLET
t_006569,m_1006,2026-01-27T05:51:03Z,36.96,APPROVED,WALLET
t_006570,m_1003,2026-01-27T16:23:32Z,34.04,APPROVED,CARD
t_006571,m_1004,2026-01-27T20:10:54Z,167.29,APPROVED,WALLET
t_006572,m_1001,2026-01-27T15:25:14Z,144.15,APPROVED,CARD
t_006573,m_1002,2026-01-27T19:45:14Z,23.89,APPROVED,WALLET
t_006574,m_1003,2026-01-27T00:16:50Z,63.72,APPROVED,WALLET
t_006575,m_1003,2026-01-27T21:59:41Z,17.18,APPROVED,WALLET
t_006576,m_1006,2026-01-27T22:32:31Z,182.16,APPROVED,CARD
t_006577,m_1004,2026-01-27T10:15:13Z,21.78,APPROVED,WALLET
t_006578,m_1002,2026-01-27T10:18:41Z,82.2,APPROVED,CARD
t_006579,m_1001,2026-01-27T23:32:21Z,125.51,APPROVED,CARD
t_006580,m_1004,2026-01-27T05:23:03Z,156.06,APPROVED,CARD
t_006581,m_1004,2026-01-27T20:11:44Z,214.17,APPROVED,WALLET
t_006582,m_1004,2026-01-27T06:21:56Z,154.31,APPROVED,CARD
t_006583,m_1004,2026-01-27T18:17:24Z,222.86,APPROVED,CARD
t_006584,m_1007,2026-01-27T17:46:34Z,81.25,APPROVED,WALLET
t_006585,m_1002,2026-01-27T19:46:41Z,229.26,APPROVED,CARD
t_006586,m_1001,2026-01-27T02:18:01Z,77.41,DECLINED,WALLET
t_006587,m_1003,2026-01-27T21:14:12Z,89.48,APPROVED,CARD
t_006588,m_1001,2026-01-27T00:02:06Z,213.22,APPROVED,WALLET
t_006589,m_1005,2026-01-27T21:14:41Z,31.51,DECLINED,CARD
t_006590,m_1003,2026-01-27T15:18:20Z,55.3,APPROVED,CARD
t_006591,m_1001,2026-01-27T03:02:20Z,180.15,APPROVED,CARD
t_006592,m_1003,2026-01-27T15:38:23Z,101.02,APPROVED,WALLET
t_006593,m_1003,2026-01-27T23:27:10Z,98.24,APPROVED,WALLET
t_006594,m_1003,2026-01-27T09:41:26Z,247.32,APPROVED,CARD
t_006595,m_1001,2026-01-27T07:52:21Z,178.28,APPROVED,CARD
t_006596,m_1002,2026-01-27T22:39:15Z,143.91,APPROVED,CARD
t_006597,m_1007,2026-01-27T15:10:15Z,167.77,APPROVED,WALLET
t_006598,m_1004,2026-01-27T02:07:58Z,238.09,APPROVED,WALLET
t_006599,m_1007,2026-01-27T08:50:30Z,172.4,APPROVED,CARD
t_006600,m_1004,2026-01-27T01:43:50Z,198.58,DECLINED,CARD
t_006601,m_1001,2026-01-27T15:04:36Z,248.82,APPROVED,WALLET
t_006602,m_1002,2026-01-27T11:30:08Z,21.88,APPROVED,CARD
t_006603,m_1006,2026-01-27T06:03:00Z,228.46,APPROVED,CARD
t_006604,m_1004,2026-01-27T11:32:25Z,20.11,APPROVED,WALLET
t_006605,m_1004,2026-01-27T08:38:42Z,208.1,APPROVED,WALLET
t_006606,m_1003,2026-01-27T04:09:12Z,57.32,APPROVED,WALLET
t_006607,m_1003,2026-01-27T00:25:08Z,131.16,DECLINED,CARD
t_006608,m_1003,2026-01-27T14:42:44Z,190.6,APPROVED,CARD
t_006609,m_1004,2026-01-27T22:04:39Z,27.88,APPROVED,WALLET
t_006610,m_1005,2026-01-27T05:49:36Z,18.18,APPROVED,WALLET
t_006611,m_1005,2026-01-27T06:05:10Z,24.61,APPROVED,CARD
t_006612,m_1006,2026-01-27T23:24:06Z,163.83,APPROVED,WALLET
t_006613,m_1005,2026-01-27T03:51:18Z,30.65,APPROVED,CARD
t_006614,m_1002,2026-01-27T17:31:23Z,174.42,APPROVED,CARD
t_006615,m_1005,2026-01-27T04:07:18Z,214.19,APPROVED,CARD
t_006616,m_1001,2026-01-27T04:07:53Z,43.5,APPROVED,CARD
t_006617,m_1004,2026-01-27T10:18:56Z,14.09,APPROVED,WALLET
t_006618,m_1006,2026-01-27T10:29:27Z,155.9,APPROVED,WALLET
t_006619,m_1004,2026-01-27T12:25:39Z,76.78,APPROVED,CARD
t_006620,m_1004,2026-01-27T06:22:51Z,151.36,APPROVED,WALLET
t_006621,m_1004,2026-01-27T22:48:20Z,237.53,DECLINED,WALLET
t_006622,m_1003,2026-01-27T09:19:44Z,161.08,APPROVED,WALLET
t_006623,m_1002,2026-01-27T05:06:46Z,31.52,APPROVED,CARD
t_006624,m_1001,2026-01-27T06:30:03Z,131.03,DECLINED,CARD
t_006625,m_1001,2026-01-27T12:15:25Z,207.8,APPROVED,CARD
t_006626,m_1002,2026-01-27T09:53:11Z,137.39,DECLINED,CARD
t_006627,m_1006,2026-01-27T04:16:09Z,220.77,DECLINED,WALLET
t_006628,m_1004,2026-01-27T05:56:25Z,120.99,APPROVED,CARD
t_006629,m_1007,2026-01-27T05:23:00Z,248.77,APPROVED,WALLET
t_006630,m_1002,2026-01-27T08:15:34Z,107.99,APPROVED,WALLET
t_006631,m_1004,2026-01-27T13:08:01Z,80.15,APPROVED,CARD
t_006632,m_1006,2026-01-27T21:39:59Z,166.46,APPROVED,WALLET
t_006633,m_1006,2026-01-27T14:33:45Z,100.9,APPROVED,CARD
t_006634,m_1005,2026-01-27T23:55:56Z,224.29,APPROVED,CARD
t_006635,m_1001,2026-01-27T01:21:28Z,163.8,APPROVED,WALLET
t_006636,m_1007,2026-01-27T23:29:03Z,8.54,APPROVED,CARD
t_006637,m_1007,2026-01-27T12:38:54Z,21.5,APPROVED,WALLET
t_006638,m_1002,2026-01-27T09:40:51Z,117.37,DECLINED,WALLET
t_006639,m_1003,2026-01-27T06:14:27Z,88.88,DECLINED,WALLET
t_006640,m_1006,2026-01-27T22:44:34Z,149.58,APPROVED,CARD
t_006641,m_1004,2026-01-27T14:49:48Z,181.95,APPROVED,CARD
t_006642,m_1005,2026-01-27T18:48:20Z,175.88,APPROVED,CARD
t_006643,m_1007,2026-01-27T18:49:10Z,199.48,APPROVED,CARD
t_006644,m_1004,2026-01-27T22:07:12Z,242.67,APPROVED,WALLET
t_006645,m_1005,2026-01-27T22:13:27Z,130.69,APPROVED,CARD
t_006646,m_1003,2026-01-27T06:09:41Z,219.53,APPROVED,WALLET
t_006647,m_1007,2026-01-27T22:12:14Z,22.99,APPROVED,WALLET
t_006648,m_1005,2026-01-27T08:01:04Z,205.78,APPROVED,CARD
t_006649,m_1006,2026-01-27T02:45:41Z,50.62,APPROVED,WALLET
t_006650,m_1006,2026-01-27T01:56:22Z,5.19,APPROVED,CARD
t_006651,m_1004,2026-01-27T16:21:23Z,5.01,APPROVED,WALLET
t_006652,m_1005,2026-01-27T09:38:42Z,145.94,APPROVED,WALLET
t_006653,m_1002,2026-01-27T11:49:29Z,96.65,APPROVED,WALLET
t_006654,m_1002,2026-01-27T02:24:15Z,138.29,APPROVED,WALLET
t_006655,m_1005,2026-01-27T12:14:04Z,154.08,APPROVED,WALLET
t_006656,m_1006,2026-01-27T12:15:17Z,187.94,APPROVED,WALLET
t_006657,m_1005,2026-01-27T11:21:21Z,28.35,APPROVED,CARD
t_006658,m_1006,2026-01-27T01:10:47Z,84.21,APPROVED,WALLET
t_006659,m_1001,2026-01-27T19:51:26Z,54.81,APPROVED,CARD
t_006660,m_1006,2026-01-27T03:23:01Z,150.57,APPROVED,WALLET
t_006661,m_1001,2026-01-27T22:57:14Z,244.41,APPROVED,WALLET
t_006662,m_1002,2026-01-27T13:43:48Z,91.13,APPROVED,WALLET
t_006663,m_1006,2026-01-27T01:02:16Z,19.49,APPROVED,CARD
t_006664,m_1002,2026-01-27T08:05:16Z,36.61,DECLINED,WALLET
t_006665,m_1007,2026-01-27T17:08:50Z,203.13,DECLINED,CARD
t_006666,m_1006,2026-01-27T06:46:56Z,239.12,APPROVED,CARD
t_006667,m_1006,2026-01-27T18:36:07Z,37.99,APPROVED,CARD
t_006668,m_1007,2026-01-27T17:57:52Z,156.84,APPROVED,CARD
t_006669,m_1003,2026-01-27T10:29:43Z,112.73,APPROVED,WALLET
t_006670,m_1002,2026-01-27T04:05:04Z,226.13,APPROVED,WALLET
t_006671,m_1005,2026-01-27T14:26:15Z,190.2,APPROVED,CARD
t_006672,m_1001,2026-01-27T02:59:19Z,152.96,DECLINED,CARD
t_006673,m_1001,2026-01-27T00:33:34Z,127.7,APPROVED,CARD
t_006674,m_1001,2026-01-27T14:44:46Z,192.53,APPROVED,WALLET
t_006675,m_1006,2026-01-27T00:53:01Z,61.4,DECLINED,CARD
t_006676,m_1005,2026-01-27T00:38:15Z,177.28,APPROVED,WALLET
t_006677,m_1006,2026-01-27T03:09:43Z,12.73,APPROVED,CARD
t_006678,m_1005,2026-01-27T05:13:19Z,22.19,APPROVED,CARD
t_006679,m_1004,2026-01-27T01:33:08Z,131.14,DECLINED,CARD
t_006680,m_1004,2026-01-27T21:39:35Z,119.5,APPROVED,CARD
t_006681,m_1002,2026-01-27T02:11:18Z,143.48,APPROVED,CARD
t_006682,m_1002,2026-01-27T22:41:08Z,240.79,APPROVED,WALLET
t_006683,m_1006,2026-01-27T16:54:16Z,56.02,APPROVED,WALLET
t_006684,m_1002,2026-01-27T03:33:02Z,104.9,APPROVED,CARD
t_006685,m_1007,2026-01-27T00:42:18Z,211.41,APPROVED,CARD
t_006686,m_1006,2026-01-27T09:58:07Z,52.62,APPROVED,WALLET
t_006687,m_1003,2026-01-27T15:32:36Z,78.3,APPROVED,WALLET
t_006688,m_1007,2026-01-27T05:00:43Z,171.36,APPROVED,WALLET
t_006689,m_1004,2026-01-27T23:38:29Z,35.66,APPROVED,WALLET
t_006690,m_1007,2026-01-27T02:37:45Z,132.35,APPROVED,WALLET
t_006691,m_1006,2026-01-27T18:54:57Z,212.78,APPROVED,WALLET
t_006692,m_1004,2026-01-27T14:56:58Z,94.97,APPROVED,WALLET
t_006693,m_1004,2026-01-27T22:24:04Z,35.25,APPROVED,CARD
t_006694,m_1005,2026-01-27T19:35:14Z,155.03,APPROVED,CARD
t_006695,m_1001,2026-01-27T09:28:32Z,120.97,APPROVED,WALLET
t_006696,m_1001,2026-01-27T20:02:16Z,82.15,APPROVED,WALLET
t_006697,m_1005,2026-01-27T02:53:41Z,185.06,APPROVED,CARD
t_006698,m_1003,2026-01-27T03:52:34Z,140.44,APPROVED,WALLET
t_006699,m_1005,2026-01-27T22:26:25Z,195.49,APPROVED,CARD
t_006700,m_1002,2026-01-27T21:22:40Z,199.56,APPROVED,WALLET
t_006701,m_1007,2026-01-27T10:53:32Z,85.2,APPROVED,CARD
t_006702,m_1007,2026-01-27T18:24:40Z,83.68,APPROVED,CARD
t_006703,m_1001,2026-01-27T12:20:57Z,72.26,APPROVED,CARD
t_006704,m_1007,2026-01-27T08:02:37Z,48.54,APPROVED,WALLET
t_006705,m_1003,2026-01-27T01:03:26Z,59.68,APPROVED,WALLET
t_006706,m_1004,2026-01-27T00:17:08Z,244.36,APPROVED,CARD
t_006707,m_1007,2026-01-27T12:07:12Z,116.55,APPROVED,CARD
